episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/value_loss
-1.0,-1.0,-1.0,3.0,6,2,18,18,18,False,6,1,4bb03_00000,14bf539899914d1c8b76e3888710ec1a,2022-05-09_01-55-58,1652054158,0.28074121475219727,0.28074121475219727,155106,n102.lab-ia.local,10.168.200.102,0.28074121475219727,18,1,21.775583267211914,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3, 3, 3, 3, 3, 3]",0.6825685501098633,21.216964721679688,0.13043880462646484,0.06681680679321289,0.0,256.755,70.106,33.889,531.149,1.871,18,18,18,18,1.1,4.0,0.8733016,1.2967552,0.449848
0.0,-1.0,-0.8333333333333334,3.1666666666666665,6,2,38,20,38,False,12,2,4bb03_00000,14bf539899914d1c8b76e3888710ec1a,2022-05-09_01-55-58,1652054158,0.249847412109375,0.5305886268615723,155106,n102.lab-ia.local,10.168.200.102,0.5305886268615723,38,2,21.775583267211914,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4]",0.5700737237930298,20.8517849445343,0.11528730392456055,0.06475448608398438,0.0,273.127,69.565,25.36,749.212,1.701,38,38,38,20,,,0.7705783,1.2877064,0.2534502
0.0,-1.0,-0.8333333333333334,3.1666666666666665,6,2,57,19,57,False,18,3,4bb03_00000,14bf539899914d1c8b76e3888710ec1a,2022-05-09_01-55-58,1652054158,0.2138211727142334,0.7444097995758057,155106,n102.lab-ia.local,10.168.200.102,0.7444097995758057,57,3,21.775583267211914,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3]",0.5073705167149218,20.513250042195523,0.10651523582780041,0.06296716887375405,0.0,258.773,73.423,22.226,854.842,1.656,57,57,57,19,2.2,4.0,0.651317,1.1361998,0.16643415
0.0,-1.0,-0.875,3.125,6,2,75,18,75,False,24,4,4bb03_00000,14bf539899914d1c8b76e3888710ec1a,2022-05-09_01-55-58,1652054158,0.19603300094604492,0.9404428005218506,155106,n102.lab-ia.local,10.168.200.102,0.9404428005218506,75,4,21.775583267211914,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.4693182764221322,20.235556424804095,0.10105031887679132,0.06178916027649223,0.0,246.785,75.977,20.71,905.363,1.57,75,75,75,18,,,0.5914285,1.1537538,0.02910338
0.0,-1.0,-0.8666666666666667,3.1333333333333333,6,2,94,19,94,True,30,5,4bb03_00000,14bf539899914d1c8b76e3888710ec1a,2022-05-09_01-55-59,1652054159,0.21074271202087402,1.1511855125427246,155106,n102.lab-ia.local,10.168.200.102,1.1511855125427246,94,5,21.775583267211914,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3]",0.4411579158528086,20.026730460951804,0.09693659424231144,0.0608312354546469,0.0,242.803,77.429,19.905,944.468,1.492,94,94,94,19,,,0.70533305,1.2353723,0.17529395
